source_id,split,text,emoji,label,intent_label,dissonance_label
train:1166:6,train,you're pretty.,🏆,Low,Praise,Low
train:1167:1,train,so you have to tell monica you don't want to have a baby right now?,🤔,Low,Asking for opinions,Low
train:1167:2,train,yeah.,✅,Low,Acknowledge,Low
train:1167:3,train,goodbye.,🏃,Low,Leave,Low
train:1167:4,train,"okay, it's baby time. pants off, bing.",🗓️,Low,Arrange,Low
train:1167:6,train,"well, uh, we're gonna have sex.",📋,Low,Plan,Low
train:1167:7,train,i don't feel like having sex.,⛔,High,Oppose,High
train:1167:8,train,maybe we can watch a movie or something.,☝️,Low,Advise,Low
train:1167:9,train,"pants off, bing.",🗓️,Low,Arrange,Low
train:1169:0,train,do you have a blue tie that would go with this? emma spit up on mine.,🚨,Low,Ask for help,Low
train:1169:3,train,sorry.,😔,Low,Apologise,Low
train:1169:6,train,you're not pregnant.,📝,Low,Inform,Low
train:1169:7,train,what are you talking about?,🤨,Medium,Doubt,Medium
train:1169:10,train,what? you faked it?,😕,Medium,Doubt,Medium
train:1169:11,train,you know what?,🤔,Medium,Doubt,Medium
train:1169:13,train,"it's, uh, ahem, it's more casual.",🏃,Low,Leave,Low
train:1170:0,train,"yesterday i was a nurse, and today i'm a waitress at a café?",🤨,Medium,Doubt,Medium
train:1170:1,train,"well, it's not okay, because i gave a very memorable performance as the nurse.",💡,Low,Explain,Low
train:1170:3,train,oh.,🤝,Low,Acknowledge,Low
train:1170:4,train,uh-huh.,👌,Low,Acknowledge,Low
train:1170:5,train,because i'm a single mother supporting my two children.,📖,Low,Explain,Low
train:1170:6,train,dr. drake ramoray and i work at the same hospital. wouldn't i come say hi?,✅,Low,Confirm,Low
train:1170:7,train,"no. no, see, uh, you and drake are having a fight.",🙅,High,Oppose,High
train:1170:10,train,okay.,✅,Low,Acknowledge,Low
train:1170:11,train,"okay. okay, from the top.",ℹ️,Low,Inform,Low
train:1170:14,train,i'm very angry at him because he slept with me and never called me back.,📖,Low,Explain,Low
train:1171:0,train,wow. you're here already.,👋,Low,Greet,Low
train:1171:3,train,so ask me anything.,📢,Low,Inform,Low
train:1171:4,train,"oh, hello, mr. zelner. we are all ready for our presentation this afternoon.",📢,Low,Inform,Low
train:1171:7,train,"well, there you go, you win. you win.",✅,Low,Acknowledge,Low
train:1171:9,train,"no one will remember that i worked here, and then ralph will buy his helicopter and super gavin will just fly right alongside of him.",😤,High,Complain,High
train:1171:11,train,"because you worked really hard, and it's your job. and you're a little crazy.",📖,Low,Explain,Low
train:1171:14,train,"i'm sorry, i'm sorry. i'm sorry. i'm sorry.",😔,Low,Apologise,Low
train:1171:16,train,thank you. thank you.,🙏,Low,Thank,Low
train:1171:17,train,um.,✅,Low,Acknowledge,Low
train:1171:18,train,i'm really fine. don't worry. i'm great with children.,🥹,Low,Comfort,Low
train:1171:19,train,gavin mitchell. pleased to meet you.,👋,Low,Greet,Low
train:1172:1,train,you just wait on the tables.,📝,Low,Inform,Low
train:1172:2,train,i can't do that. i'm an actor. i have a process.,👎,High,Oppose,High
train:1172:5,train,what?,😕,Medium,Doubt,Medium
train:1172:7,train,"yeah, you can fire her, but i would call security. she won't go easy.",💡,Low,Advise,Low
train:1173:0,train,you faked it? you couldn't have faked it.,🤔,Medium,Doubt,Medium
train:1173:2,train,guys can fake it?,🤨,Medium,Doubt,Medium
train:1173:3,train,"ugh, unbelievable. the one thing that's ours.",🙄,High,Complain,High
train:1173:4,train,why would you fake it when we're trying to have a baby?,😕,Medium,Doubt,Medium
train:1173:5,train,"well, that's actually why.",📖,Low,Explain,Low
train:1173:6,train,"look, i'm starting a whole new career now.",📢,Low,Inform,Low
train:1173:8,train,like...? like a month?,🤝,Low,Confirm,Low
train:1173:11,train,"look, i'll just get my old job back.",📢,Low,Inform,Low
train:1173:17,train,"i mean, the apartment's gonna be a mess.",💡,Low,Explain,Low
train:1173:21,train,should we go make a baby before you change your mind?,💡,Low,Advise,Low
train:1174:0,train,shh. don't say that loud. gunther's gonna want to hug me.,⚠️,Medium,Prevent,Medium
train:1174:1,train,"uh, good news, everyone. we finally found a nanny.",📝,Low,Inform,Low
train:1174:3,train,you're damn right i am. i've been waiting for a cookie for seven minutes.,😮‍💨,High,Complain,High
train:1174:7,train,am i the only one that doesn't think she's hot? ross?,😕,Medium,Doubt,Medium
train:1174:8,train,"thank you. ha, ha.",👍,Low,Thank,Low
train:1175:2,train,"well, he's your pet rat?",😕,Medium,Doubt,Medium
train:1175:4,train,you can't keep a rat in your apartment. they're extremely unsanitary.,⛔,High,Oppose,High
train:1175:5,train,"i mean, they transmit leptospirosis and hantavirus.",📖,Low,Explain,Low
train:1175:6,train,thank you.,💛,Low,Thank,Low
train:1176:0,train,"gavin, i just want to say thank you again for watching emma yesterday during the presentation.",🙏,Low,Thank,Low
train:1176:1,train,i really owe you an apology.,🙏,Low,Apologise,Low
train:1176:2,train,and i think you're a really good guy. and i'm sorry that i misjudged you.,😔,Low,Apologise,Low
train:1176:5,train,i wasn't checking her out. i'm in fashion. i was looking at her skirt.,⛔,High,Oppose,High
train:1176:7,train,"wow, you are really... you're really a creep.",🤨,High,Criticize,High
train:1176:8,train,what do you even care if i was looking at her?,🤨,Medium,Doubt,Medium
train:1176:10,train,"i mean, i just think you are totally inappropriate. okay?",💬,Low,Explain,Low
train:1176:11,train,this is a work environment. she's your subordinate.,📖,Low,Explain,Low
train:1176:14,train,"we had a... we had a deep, meaningful relationship.",💬,Low,Explain,Low
train:1176:17,train,you know what? my first impression of you was absolutely right.,😏,High,Taunt,High
train:1176:18,train,you are arrogant. you are pompous. morgan! morgan!,😑,High,Criticize,High
train:1176:19,train,"what are you, his boyfriend?",🤨,Medium,Doubt,Medium
train:1178:1,train,"listen, can you do me a favor? i'm gonna be out today.",🚨,Low,Ask for help,Low
train:1178:2,train,can you keep an eye on joey make sure nothing happens between him and molly?,🚨,Low,Ask for help,Low
train:1178:3,train,because i could get a job any day now.,💬,Low,Explain,Low
train:1178:4,train,"look, come on, man. i'm sure he'll lose interest in a week or two but for now, could you please just do this for me?",🚨,Low,Ask for help,Low
train:1178:5,train,"because you know once joey sets his mind on something more often than not, he's going to have sex with it.",💬,Low,Explain,Low
train:1178:6,train,"well, i mean, we've gotta do something. okay?",📖,Low,Explain,Low
train:1180:0,train,give me that phone.,🗓️,Low,Arrange,Low
train:1180:1,train,"hello, this is rachel green. how can i help you?",✨,Low,Greet,Low
train:1180:2,train,"uh-huh. okay, then. i'll pass you back to your son.",📢,Low,Inform,Low
train:1180:3,train,"hey, mom. no, that's just my secretary.",💡,Low,Explain,Low
train:1180:7,train,"but first, monica, i would like to introduce you to my very talented colleague and more importantly my wonderful friend, gavin mitchell.",📛,Low,Introduce,Low
train:1180:8,train,are you coming to rachel's party?,✅,Low,Confirm,Low
train:1180:9,train,i don't mind. i'll cancel them. i would never miss my secretary's birthday.,📢,Low,Inform,Low
train:1180:10,train,why did you invite him? i can't stand that guy.,😮‍💨,High,Complain,High
train:1180:11,train,can't you tell when i'm being fake?,🤔,Medium,Doubt,Medium
train:1180:12,train,"hey, mr. phillips. nice suit.",😊,Low,Greet,Low
train:1183:0,train,will the stable boy never get the princess?,😮‍💨,High,Complain,High
train:1183:1,train,no. the leather sticks to my ass.,🙅,High,Oppose,High
train:1183:2,train,can't you guys open your minds to the possibility that i actually like her and might want something real?,🤔,Medium,Doubt,Medium
train:1183:3,train,"look, the truth is i haven't felt this way about anyone since rachel.",🔥,Low,Emphasize,Low
train:1183:5,train,hi. is molly here?,✨,Low,Greet,Low
train:1184:0,train,"okay. okay, you start preparing the formula and i'll start changing the box.",🗓️,Low,Arrange,Low
train:1184:1,train,and then we gotta put them straight to bed.,📅,Low,Arrange,Low
train:1184:2,train,when did we become one of those couples whose lives revolve around their rats?,🤔,Medium,Doubt,Medium
train:1184:3,train,"well, you know what? they're our responsibility now.",📢,Low,Inform,Low
train:1184:4,train,"okay, fine. these rats are our responsibility.",🙄,High,Taunt,High
train:1184:5,train,mate? they're all brothers and sisters.,👋,Low,Introduce,Low
train:1184:8,train,"oh, my god. what are we gonna do?",🥺,Low,Ask for help,Low
train:1184:10,train,what are we gonna do?,🥺,Low,Ask for help,Low
train:1184:11,train,"yeah, okay. i guess you're right.",✅,Low,Agree,Low
train:1184:15,train,good.,👌,Low,Acknowledge,Low
train:1184:16,train,this is just so hard.,🙄,High,Complain,High
train:1184:19,train,"i haven't told you about that yet, have i?",✅,Low,Confirm,Low
train:1185:0,train,"thanks for the party, honey. should i help you clean up?",🙏,Low,Thank,Low
train:1185:3,train,"well, at least you have one thing to be happy about.",🫐,Low,Comfort,Low
train:1185:8,train,"okay, i, uh... i got you the present to make up for being such a jerk to you.",📖,Low,Explain,Low
train:1185:10,train,oh. oh.,👌,Low,Acknowledge,Low
train:1185:11,train,"oh, it's beautiful.",👏,Low,Praise,Low
train:1185:12,train,"see, gavin. you're capable of being a nice guy.",🏆,Low,Praise,Low
train:1185:14,train,i do have feelings for you.,✅,Low,Acknowledge,Low
train:1185:15,train,"see, why? gavin, why?",🤨,Medium,Doubt,Medium
train:1186:1,train,our balcony? seriously?,🤨,Medium,Doubt,Medium
train:1186:3,train,"right, that's what i came over to talk about. i saw rachel kissing some guy on your balcony, even though there were no lights!",💬,Low,Explain,Low
train:1186:4,train,"why? why should i? i mean, if she wants to move on, that's fine.",🤨,Medium,Doubt,Medium
train:1186:5,train,"no, i'm serious. i mean, if she wants to date people, fine. i don't care.",🙅,High,Oppose,High
train:1186:9,train,"very funny! ross is gay! ha, ha.",😏,High,Taunt,High
train:1186:12,train,why did i get married?,😤,High,Complain,High
train:1188:0,train,it's the most eligible man in new york. how's the moving on going?,🛡️,Low,Care,Low
train:1188:3,train,i can't believe rachel just moved on and didn't say anything to me.,😤,High,Complain,High
train:1188:7,train,you don't have to do anything. it'll just be easier if it's two of us.,💡,Low,Explain,Low
train:1188:8,train,"like college, remember? first, you break the ice with some kind of a joke so they know you're the funny one. i swoop in with interesting conversation so they'll see that i'm the brilliant, brooding sexy one.",💬,Low,Explain,Low
train:1188:10,train,"hello. hi, my name's chandler. this is my friend ross right here.",👋,Low,Greet,Low
train:1188:14,train,would you rather drown or be burned alive?,💭,Low,Asking for opinions,Low
train:1189:0,train,"hello, gavin.",😊,Low,Greet,Low
train:1189:1,train,i missed you at work. how you feeling?,🧡,Low,Care,Low
train:1189:2,train,"oh, good. because i was having a totally paranoid moment where i thought you called in sick to avoid me.",📖,Low,Explain,Low
train:1189:3,train,"oh, no, no, no.",⛔,High,Oppose,High
train:1189:10,train,"oh, you're not getting in the middle of anything. don't worry about ross.",⚠️,Medium,Prevent,Medium
train:1189:11,train,i lied and i'm not sick either! just stay behind the curtain!,🗓️,Low,Arrange,Low
train:1189:13,train,there is a man behind your curtain.,ℹ️,Low,Inform,Low
train:1189:14,train,hi. gavin. pleased to meet you.,😊,Low,Greet,Low
train:1189:15,train,it was my idea to stand there.,📖,Low,Explain,Low
train:1189:16,train,there isn't. there totally isn't.,⛔,High,Oppose,High
train:1189:17,train,"you know, ross and i are not in a relationship but he is the father of my child. and, you know we do live together. and plus, there's just so much history, you know?",💡,Low,Explain,Low
train:1189:19,train,"it's probably not my place, but can i give you a piece of advice?",🤝,Low,Confirm,Low
train:1189:21,train,"oh, i'm sorry, gavin.",🥺,Low,Apologise,Low
train:1189:22,train,"so seriously, rodeo clown?",🤨,Medium,Doubt,Medium
train:1191:0,train,"hi. i couldn't help but notice, but that's an unusual necklace.",👏,Low,Praise,Low
train:1191:1,train,you already hit on me an hour ago.,📢,Low,Inform,Low
train:1191:2,train,right. so that's a firm no?,👌,Low,Confirm,Low
train:1191:3,train,i don't believe this. i just keep striking out.,😮‍💨,High,Complain,High
train:1191:7,train,"this is great. rachel's gonna keep kissing guys until she finds the one she wants, and i'm gonna die alone.",😤,High,Complain,High
train:1191:9,train,"i mean, am i so unlovable?",👌,Low,Confirm,Low
train:1192:0,train,i need your help.,🙋,Low,Ask for help,Low
train:1192:2,train,i'm getting new headshots taken. so i went to get my eyebrows shaped.,📖,Low,Explain,Low
train:1192:3,train,"i'm sorry. moment to make fun of that, please.",🙏,Low,Apologise,Low
train:1192:4,train,"look, it hurt so bad, i could only let her do one eyebrow, and now they don't match!",😮‍💨,High,Complain,High
train:1192:5,train,it's like a baby caterpillar chasing its mama.,🤣,Low,Joke,Low
train:1192:6,train,"you gotta help me out, okay? look, i have a magic marker.",🚨,Low,Ask for help,Low
train:1192:9,train,"no, no, no. i do. i do. i need your help.",🚨,Low,Ask for help,Low
train:1194:0,train,thank you so much for letting me do this.,👍,Low,Thank,Low
train:1194:4,train,uh-huh.,👌,Low,Acknowledge,Low
train:1194:5,train,phew.,🤝,Low,Acknowledge,Low
train:1194:7,train,"oh, hey. hi. there you are.",✨,Low,Greet,Low
train:1194:8,train,"i mean, we haven't been going out too long but there's this amazing connection between us.",💬,Low,Explain,Low
train:1194:11,train,"i'm sorry, michelle, this is my roommate, rachel.",📛,Low,Introduce,Low
train:1194:12,train,and i'm also emma's mother.,📛,Low,Introduce,Low
train:1194:13,train,this is your daughter?,👌,Low,Confirm,Low
train:1195:2,train,"i didn't feel a thing. hey, are you still looking for a job?",✅,Low,Confirm,Low
train:1195:4,train,they totally match. they look great.,🏆,Low,Praise,Low
train:1195:5,train,they look great. how you doing?,🏆,Low,Praise,Low
train:1195:8,train,we should do something manly to make up for it.,☝️,Low,Advise,Low
train:1195:9,train,yeah.,🤝,Low,Agree,Low
train:1196:0,train,"oh, how about the pointer sisters'  i'm so excited?",❓,Low,Asking for opinions,Low
train:1196:3,train,i'm sorry i'm late. you'll understand when you see joey.,😔,Low,Apologise,Low
train:1196:4,train,"honey, you're just in time. i'm about to sing another song.",🗺️,Low,Plan,Low
train:1196:6,train,are those my wife's nipples?,🤔,Medium,Doubt,Medium
train:1196:8,train,i've got to stop this.,🚫,Medium,Prevent,Medium
train:1199:0,train,you remembered to put clothes on this morning.,🙄,High,Taunt,High
train:1199:1,train,it's so great to be back here. you're making it so easy on me and emma.,👏,Low,Praise,Low
train:1199:2,train,it's great having you back. stay as long as you want.,👏,Low,Praise,Low
train:1199:4,train,"no, hey, it's been great.",🙅,High,Oppose,High
train:1199:5,train,"of course. you know, i'm disappointed, but it's not like it's a divorce.",💡,Low,Explain,Low
train:1199:7,train,wow. really?,🤔,Medium,Doubt,Medium
train:1199:9,train,ooh. names?,🤔,Medium,Doubt,Medium
train:1200:0,train,"see, now, why would you assume that? just because we're married?",🤨,Medium,Doubt,Medium
train:1200:1,train,i was just asking because i need someone to watch emma tonight.,📖,Low,Explain,Low
train:1200:2,train,sure we'll do it. what are you up to?,🫒,Low,Care,Low
train:1200:5,train,i think it's great you're going on a date. it sounds healthy.,🥹,Low,Comfort,Low
train:1200:6,train,you want a job? turn off oprah and send out a résumé.,⏰,Low,Arrange,Low
train:1200:7,train,you guys are gonna have so much fun. she's at such a cute age.,🌟,Low,Praise,Low
train:1200:8,train,"a couple things. now that she eats solid food, she poops around the clock.",💡,Low,Explain,Low
train:1201:1,train,she's this really boring woman. she's a teacher.,🤝,Low,Introduce,Low
train:1201:2,train,"oh, oh. and she loves puzzles. huh?",📛,Low,Introduce,Low
train:1201:3,train,you're ruining the plan!,🤔,High,Criticize,High
train:1201:4,train,"joey, you fixed him up with his perfect woman.",😑,High,Criticize,High
train:1201:5,train,i'll call her and tell her the date's canceled and find him somebody else.,📅,Low,Plan,Low
train:1201:6,train,what if we don't find him somebody else? we'll just tell her the date's off but we don't tell ross. he goes to the restaurant and gets stood up.,🧠,Low,Advise,Low
train:1201:9,train,"ah, yes, the plan.",✅,Low,Agree,Low
train:1201:11,train,it's not santa's plan.,🙅,High,Oppose,High
train:1202:0,train,i'm your uncle chandler. funny is all i have!,👋,Low,Introduce,Low
train:1202:1,train,"okay, just so you know, i'm gonna be ovulating from tomorrow until the 6th.",ℹ️,Low,Inform,Low
train:1202:2,train,so don't touch yourself for the next 48 hours.,📅,Low,Arrange,Low
train:1202:3,train,i don't do that.,🙅,High,Oppose,High
train:1202:5,train,"no, it's not. look.",⛔,High,Oppose,High
train:1203:1,train,so let's do this.,🎉,Low,Invite,Low
train:1203:4,train,sorry.,🥺,Low,Apologise,Low
train:1203:5,train,unless maybe we do it here.,🧠,Low,Advise,Low
train:1203:6,train,"i mean, how much can she even be aware of at this age?",💡,Low,Explain,Low
train:1203:7,train,"well, she's aware when we leave a room. she may notice if we start canoodling in it.",📖,Low,Explain,Low
train:1203:9,train,something people go to jail for?,🤡,High,Taunt,High
train:1203:10,train,"at that bed-and-breakfast, we didn't have sex because you thought a deer was staring through the window.",💡,Low,Explain,Low
train:1203:11,train,"well, what kind of a sick bastard wants to do it in front of a deer?",😕,Medium,Doubt,Medium
train:1204:0,train,she's asleep.,ℹ️,Low,Inform,Low
train:1204:3,train,hello?,👋,Low,Greet,Low
train:1204:4,train,emma?,✨,Low,Greet,Low
train:1204:5,train,hey! hi!,✨,Low,Greet,Low
train:1204:6,train,how are you? how are you?,✨,Low,Greet,Low
train:1204:7,train,why is the bedroom door closed?,😕,Medium,Doubt,Medium
train:1205:0,train,i've got bad news. the chinese guy left.,ℹ️,Low,Inform,Low
train:1205:3,train,"in fact, let me bring you a crab-cake appetizer on the house.",❗,Low,Emphasize,Low
train:1205:4,train,"wow, free crab cakes? well, that's nice.",🏆,Low,Praise,Low
train:1205:6,train,ooh.,👌,Low,Acknowledge,Low
train:1205:9,train,what?,🤨,Medium,Doubt,Medium
train:1205:10,train,this is unbelievable. i have never been so insulted in my life.,😮‍💨,High,Complain,High
train:1207:0,train,...would you like to make love to me?,🤝,Low,Confirm,Low
train:1207:1,train,"really, really not.",🚫,Low,Refuse,Low
train:1207:4,train,"all right, well, that's good to know. good night, steve.",🏃,Low,Leave,Low
train:1208:0,train,oh. crab cake?,🤝,Low,Confirm,Low
train:1208:1,train,ugh.,✅,Low,Acknowledge,Low
train:1208:3,train,"uh, but is it technically a date if the other person doesn't show up?",👌,Low,Confirm,Low
train:1208:4,train,oh.,🤝,Low,Acknowledge,Low
train:1208:5,train,why does everyone keep saying that?,🤨,Medium,Doubt,Medium
train:1208:6,train,"if it makes you feel any better, i wish my date hadn't shown up.",🫐,Low,Comfort,Low
train:1209:3,train,"oh, my god! look, it's ross and rachel!",📢,Low,Inform,Low
train:1209:5,train,oh.,🤝,Low,Acknowledge,Low
train:1209:8,train,you don't think it was intentional?,🤝,Low,Confirm,Low
train:1209:9,train,we're geniuses. huh?,🏆,Low,Praise,Low
train:1209:10,train,"oh, they figured it out. they're coming. run!",📢,Low,Inform,Low
train:1211:0,train,guys! guys! i've got great news. guess what.,ℹ️,Low,Inform,Low
train:1211:1,train,i got a job in advertising.,📢,Low,Inform,Low
train:1211:2,train,"gosh, what's the pay like?",🛡️,Low,Care,Low
train:1211:5,train,it pays nothing. it's an internship.,📝,Low,Inform,Low
train:1211:6,train,"so, uh, what do you think they'll have you do there?",🤔,Medium,Doubt,Medium
train:1211:8,train,thank you.,👍,Low,Thank,Low
train:1211:9,train,"you know, if i didn't already have a job i would've been good in advertising.",ℹ️,Low,Inform,Low
train:1212:1,train,"i don't know, but it sounds great!",🌟,Low,Praise,Low
train:1212:3,train,"oh, he was so good in that movie of macbeth.",🏆,Low,Praise,Low
train:1212:4,train,"oh, yeah, yeah. he has.",🏆,Low,Praise,Low
train:1212:5,train,"oh, i loved him in those phone commercials.",👏,Low,Praise,Low
train:1213:0,train,"seriously, you're an intern?",🤨,Medium,Doubt,Medium
train:1213:1,train,i'm heading in a new career direction and you gotta start at the bottom.,💬,Low,Explain,Low
train:1213:2,train,dude.,🤡,High,Taunt,High
train:1213:3,train,"uh, it's u.s.a., sir.",💡,Low,Explain,Low
train:1214:0,train,"...boy, leonard hayes did not like me.",📢,Low,Inform,Low
train:1214:1,train,what's wrong?,🧡,Low,Care,Low
train:1214:3,train,wow! it's like they're on fire!,👏,Low,Praise,Low
train:1214:6,train,would you help me try to sell these?,🙋,Low,Ask for help,Low
train:1214:8,train,why do you think i buy mrs. butten/vorth's?,🤨,Medium,Doubt,Medium
train:1215:0,train,"yeah, because phoebe knew the mugger.",💡,Low,Explain,Low
train:1215:1,train,know how she knew him? because phoebe used to mug people.,💡,Low,Explain,Low
train:1215:2,train,seriously?,👌,Low,Confirm,Low
train:1215:9,train,i better get to class.,🏃,Low,Leave,Low
train:1215:10,train,are there any more of your friends i should look out for on my way?,👌,Low,Confirm,Low
train:1215:11,train,"no. actually, you might wanna stay away from jane street.",☝️,Low,Advise,Low
train:1215:12,train,that's where stabby joe works.,ℹ️,Low,Inform,Low
train:1215:13,train,so?,🤨,Medium,Doubt,Medium
train:1216:0,train,but can i just run to the bathroom?,🤝,Low,Confirm,Low
train:1216:1,train,"joey, here we go! let's go. very quickly.",🎉,Low,Invite,Low
train:1216:2,train,cut. that was good!,👏,Low,Praise,Low
train:1216:3,train,"yes. plus which, you've got this, i don't know, this squirmy quality you bring to the character i couldn't have imagined.",👏,Low,Praise,Low
train:1216:4,train,come back tomorrow for the final callbacks.,📢,Low,Inform,Low
train:1216:6,train,more. more. can you do that?,🤝,Low,Confirm,Low
train:1216:7,train,sure. i don't have time to say thank you because i really gotta go!,📖,Low,Explain,Low
train:1216:8,train,look at that! still in character. i like him.,🌟,Low,Praise,Low
train:1217:0,train,hey. how was class?,🫒,Low,Care,Low
train:1217:1,train,no one ever asks me that. what's wrong?,🤨,Medium,Doubt,Medium
train:1217:2,train,"um, i have a confession to make. um... okay, you know that, um, girl that mugged you when you were a kid?",🤝,Low,Confirm,Low
train:1217:3,train,what are you talking about? it wasn't a girl. it was this huge dude.,💡,Low,Explain,Low
train:1217:4,train,i can't believe it. you mugged me?,🤔,Medium,Doubt,Medium
train:1217:5,train,"yeah. and i'm so, so sorry, ross. i'm sorry.",😔,Low,Apologise,Low
train:1217:8,train,it's not the best!,😤,High,Complain,High
train:1217:9,train,i know. please forgive me. i don't know what to say.,🙏,Low,Apologise,Low
train:1218:0,train,"sure, go ahead. oh, sorry. sure, go ahead.",🤡,High,Taunt,High
train:1218:1,train,i just really wanted to apologize again.,😔,Low,Apologise,Low
train:1218:2,train,and also show you something i think you'll find very exciting.,ℹ️,Low,Inform,Low
train:1218:4,train,what--?,😕,Medium,Doubt,Medium
train:1218:6,train,i guess i just thought it was really good.,🏆,Low,Praise,Low
train:1218:8,train,you really thought science boy was worth saving?,👌,Low,Confirm,Low
train:1218:10,train,"still, this is amazing!",🏆,Low,Praise,Low
train:1218:11,train,"oh, my god. thank you, phoebe.",💛,Low,Thank,Low
train:1218:12,train,you're welcome. and thank you for science boy. i learned a lot from him.,💛,Low,Thank,Low
train:1220:2,train,"hey, rach. there she is, my perfectly proportioned wife.",😊,Low,Greet,Low
train:1220:4,train,thank you. do you know there is not one thing that i would change about you?,💛,Low,Thank,Low
train:1220:6,train,"okay, you're being weird. do you want sex or did you do something bad?",🤝,Low,Confirm,Low
train:1220:7,train,no. no. no. i just love the way you look. i am warm for your form.,⛔,High,Oppose,High
train:1220:10,train,"but  you look nice  could mean that i'm saying,  your face looks nice.  i want to compliment your body.",📖,Low,Explain,Low
train:1220:13,train,i know. why do you think he was so worried about me getting bigger?,😕,Medium,Doubt,Medium
train:1220:14,train,"i don't know. i mean, what brought that on'?",🤨,Medium,Doubt,Medium
train:1220:15,train,"oh, my god. oh, my god. you know what? we're trying to get pregnant so he's probably starting to freak out that my body's gonna change.",💡,Low,Explain,Low
train:1220:17,train,of course your body's gonna change. your breasts are gonna get bigger your ass is gonna get bigger you're gonna lose bladder control.,📝,Low,Inform,Low
train:1221:0,train,"listen, i wanted to ask you something about marriage.",📝,Low,Inform,Low
train:1221:1,train,wow. are you still gonna move in with him?,🤝,Low,Confirm,Low
train:1221:2,train,"you know, that i won't be missing out on anything. that marriage stinks.",😤,High,Complain,High
train:1221:3,train,"yeah, marriage stinks.",😮‍💨,High,Complain,High
train:1221:4,train,"i mean, if you want to see a man gain weight and a woman stop shaving get them married.",📖,Low,Explain,Low
train:1221:5,train,"look, i know it's not what you want to hear, but i can't help it.",ℹ️,Low,Inform,Low
train:1221:7,train,"seriously, you? divorce-0?",🤔,Medium,Doubt,Medium
train:1221:9,train,"look, look, i know my marriages didn't exactly work out but, you know, i loved being that committed to another person.",📝,Low,Inform,Low
train:1221:12,train,"anyway, i'm sorry.",🙏,Low,Apologise,Low
train:1221:15,train,"yeah, i guess you're right.",🤝,Low,Agree,Low
train:1221:16,train,"yeah, thanks. this helped. thanks.",👍,Low,Thank,Low
train:1223:0,train,"hey, rach.",👋,Low,Greet,Low
train:1223:3,train,i'm gonna get bigger.,📝,Low,Inform,Low
train:1223:6,train,your ass?,🤝,Low,Confirm,Low
train:1223:7,train,and don't be surprised if her hands and her feet get bigger too.,📝,Low,Inform,Low
train:1223:8,train,"god, why? why would you want to do that to yourself?",🤔,Medium,Doubt,Medium
train:1223:11,train,"if you can't handle this, what are you gonna be like in the hospital with the blood and screaming and the little person that's shooting out of her?",🤔,High,Criticize,High
train:1223:12,train,what?,🤨,Medium,Doubt,Medium
train:1226:0,train,it's our new alumni website for college.,👋,Low,Introduce,Low
train:1226:3,train,"no, i already e-mailed her.",👎,High,Oppose,High
train:1226:5,train,wait a second. you split with carol because you had different interests?,😕,Medium,Doubt,Medium
train:1226:6,train,"you know what? i'm gonna finish this later, okay? let me just grab my coat.",🚪,Low,Leave,Low
train:1226:8,train,"what, did you think you learned how to do it in the last two minutes?",🤔,Medium,Doubt,Medium
train:1228:1,train,"hey, monica, i'm gonna need your help getting through this.",🙋,Low,Ask for help,Low
train:1228:5,train,mike never wants to get married and i shouldn't be in a relationship that has no future.,💡,Low,Explain,Low
train:1228:8,train,damn it! rookie mistake.,😮‍💨,High,Complain,High
train:1228:9,train,i have sex with dinosaurs?,🤔,Medium,Doubt,Medium
train:1228:11,train,i can't believe you put that on my alumni page.,🤔,High,Criticize,High
train:1230:1,train,"okay, if mike were here, what would the two of you be doing?",💭,Low,Asking for opinions,Low
train:1230:2,train,"phoebe, honey, i know this is hard.",🫐,Low,Comfort,Low
train:1230:3,train,"but look, if you talk to him, then you're gonna want to see him.",💡,Low,Explain,Low
train:1230:4,train,"and if you see him, you're gonna wanna get back together.",💬,Low,Explain,Low
train:1230:6,train,"all right, so give me your phone.",🗓️,Low,Arrange,Low
train:1230:8,train,this is your current cell phone?,🤨,Medium,Doubt,Medium
train:1230:9,train,phoebe? where's your purse?,🤔,Medium,Doubt,Medium
train:1231:0,train,you promised not to bring girls home in the middle of the day anymore.,🤔,High,Criticize,High
train:1231:1,train,"oh, that's so great. now emma has two huggsies.",🏆,Low,Praise,Low
train:1231:2,train,"no, no. oh, no. no, emma has one huggsy.",⛔,High,Oppose,High
train:1231:6,train,don't worry about it. i swallowed that years ago. hey.,💛,Low,Comfort,Low
train:1232:2,train,"so, phoebe, why are there men's shoes by the door?",🤔,Medium,Doubt,Medium
train:1232:3,train,"look, monica, i really appreciate you checking in on me.",💛,Low,Thank,Low
train:1232:7,train,"damn it, phoebe, how did you even call him?",🤨,High,Criticize,High
train:1232:8,train,sorry. i guess i was thrown off by the mention of my name.,😔,Low,Apologise,Low
train:1232:9,train,"look, guys, you can't do this.",🚫,Medium,Prevent,Medium
train:1232:11,train,not if nothing happens. why can't we just hang out as friends?,🤔,Medium,Doubt,Medium
train:1232:13,train,so how's the piano playing going?,🛡️,Low,Care,Low
train:1234:0,train,i'm trying to put emma down for a nap. have you seen huggsy?,🚨,Low,Ask for help,Low
train:1234:1,train,then what's that big lump under your covers'?,🤔,Medium,Doubt,Medium
train:1234:2,train,she's being unreasonable.,😤,High,Complain,High
train:1234:3,train,it's because it reminds her of her uncle joey.,💡,Low,Explain,Low
