source_id,split,text,emoji,label,intent_label,dissonance_label
train:1109:1,train,maybe we should just eat now.,☝️,Advise,Advise,Low
train:1109:2,train,you can't order until the entire party's arrived. restaurant policy.,📢,Inform,Inform,Low
train:1109:4,train,"no, no, no. i can't hold this table on my own.",🙅,Oppose,Oppose,High
train:1109:6,train,"well, if you ask me to stay, i'll pee.",🚪,Leave,Leave,Low
train:1109:7,train,"good evening, miss.",✨,Greet,Greet,Low
train:1109:8,train,miss?,👋,Greet,Greet,Low
train:1109:9,train,miss? miss?,✨,Greet,Greet,Low
train:1109:10,train,"okay, fine, i'll move. all right. you don't have to manhandle me.",👋,Leave,Leave,Low
train:1109:11,train,thank you.,💛,Thank,Thank,Low
train:1110:2,train,"oh, sure. now you're mr. sensitivity.",🙄,Taunt,Taunt,High
train:1110:3,train,"all right, look, i'm not gonna do this.",⛔,Oppose,Oppose,High
train:1110:4,train,"no, you're right.",✅,Agree,Agree,Low
train:1110:5,train,"for what it's worth, i'm sorry.",🥺,Apologise,Apologise,Low
train:1111:0,train,"well, i guess they're not coming. you want to just order?",💭,Asking for opinions,Asking for opinions,Low
train:1111:1,train,thank you.,🙏,Thank,Thank,Low
train:1111:2,train,"waiter? all right, this is gonna go fast, so try to keep up.",🗓️,Arrange,Arrange,Low
train:1111:3,train,can you bring everything as soon as it's ready?,🤝,Confirm,Confirm,Low
train:1111:7,train,and that's judy over there at the bar with emma?,👌,Confirm,Confirm,Low
train:1111:14,train,"okay, i'll have the fig salad and the duck.",📢,Inform,Inform,Low
train:1111:15,train,"i'll have the, uh, soup and the salmon.",📝,Inform,Inform,Low
train:1111:18,train,thanks.,👍,Thank,Thank,Low
train:1111:19,train,thanks. wow.,💛,Thank,Thank,Low
train:1111:20,train,"a little tight, isn't it? why didn't you get a bigger table?",🤨,Doubt,Doubt,Medium
train:1111:24,train,"rach, come on, emma's fine.",🚫,Prevent,Prevent,Medium
train:1111:26,train,"chandler, control your woman.",🚨,Warn,Warn,Medium
train:1111:30,train,"i'm sorry, was that rude?",😔,Apologise,Apologise,Low
train:1111:31,train,"and you are all so late, and you didn't even have the courtesy to call.",🙄,Complain,Complain,High
train:1111:32,train,"well, it's too late now.",😮‍💨,Complain,Complain,High
train:1111:38,train,"so? you got to have sex, right?",😕,Doubt,Doubt,Medium
train:1111:41,train,"okay, i'm gonna take off.",🏃,Leave,Leave,Low
train:1111:43,train,wait. i'm not the... i'm not the kind of girl that just ditches her friends to be with her boyfriend.,❗,Emphasize,Emphasize,Low
train:1111:44,train,"bye, guys. judy. bye.",👋,Leave,Leave,Low
train:1111:45,train,"oh, thank god. if phoebe's gone, can we take emma home?",👌,Confirm,Confirm,Low
train:1111:46,train,that's a good idea. our babysitter just pounded another chardonnay.,👍,Agree,Agree,Low
train:1111:48,train,so i'm probably still ovulating. do you wanna give it another try?,🤔,Asking for opinions,Asking for opinions,Low
train:1111:49,train,"so you've never had sex with a kennedy, have you?",👌,Confirm,Confirm,Low
train:1111:53,train,"the shrew, in particular, was exquisite.",🌟,Praise,Praise,Low
train:1113:0,train,so i don't go back to work for another four weeks but we would like our nanny to start right away so that emma could get a chance to know her.,ℹ️,Inform,Inform,Low
train:1113:1,train,i think that's really smart.,🌟,Praise,Praise,Low
train:1113:3,train,that's great. great.,🏆,Praise,Praise,Low
train:1113:4,train,"all right. well, thank you so much for coming.",🙏,Thank,Thank,Low
train:1113:9,train,"come on, rach. we will. i promise. we have more interviews.",🫐,Comfort,Comfort,Low
train:1113:12,train,she's got a degree in early childhood education.,📛,Introduce,Introduce,Low
train:1113:13,train,"uh, she worked for her last family for three years.",📛,Introduce,Introduce,Low
train:1113:14,train,okay.,👌,Acknowledge,Acknowledge,Low
train:1113:15,train,hi. i'm sandy.,😊,Greet,Greet,Low
train:1115:3,train,okay.,✅,Acknowledge,Acknowledge,Low
train:1115:4,train,"are we all allowed to do that? because if so, i say why stop there?",🤨,Doubt,Doubt,Medium
train:1115:5,train,"you know, your new poodle could be your noodle.",🤣,Joke,Joke,Low
train:1115:6,train,"waiter? waiter, excuse me, i'll have the fricken.",😜,Joke,Joke,Low
train:1115:7,train,"see, that's funny with the fricken, right?",👌,Confirm,Confirm,Low
train:1115:9,train,"i told you about that funny guy, jeffrey, right?",👌,Confirm,Confirm,Low
train:1116:1,train,"i mean, it's like leaving behind a piece of your heart.",📖,Explain,Explain,Low
train:1116:2,train,"sandy, that's exactly what it is.",👍,Agree,Agree,Low
train:1116:3,train,it's okay. i get that a lot doing what i do.,🥹,Comfort,Comfort,Low
train:1116:5,train,i realize how it's a bit unorthodox for some people.,💡,Explain,Explain,Low
train:1116:6,train,but i really believe the most satisfying thing you can do with your life is take care of a child.,📖,Explain,Explain,Low
train:1116:7,train,okay.,👌,Acknowledge,Acknowledge,Low
train:1116:12,train,because it's weird.,📖,Explain,Explain,Low
train:1116:13,train,what kind of a job is that for a man? a nanny?,🤔,Doubt,Doubt,Medium
train:1116:16,train,it's a mixture of calendula and honey cream. it'll dry that rash right up.,👋,Introduce,Introduce,Low
train:1116:18,train,i'm sorry.,🥺,Apologise,Apologise,Low
train:1116:19,train,it's just such an emotional thing when you're welcomed into a new family.,📖,Explain,Explain,Low
train:1118:0,train,wow. you look even more beautiful than you did yesterday.,👏,Praise,Praise,Low
train:1118:2,train,i'm sorry. i don't mean that. i want you to be happy.,🙏,Apologise,Apologise,Low
train:1118:4,train,"but, david, i just want you to know that, you know telling you this is one of the hardest things i've ever had to do.",❗,Emphasize,Emphasize,Low
train:1119:0,train,hi.,✨,Greet,Greet,Low
train:1119:1,train,is everything all right?,🛡️,Care,Care,Low
train:1119:4,train,do you realize that man has cried in our apartment three times? huh?,🙄,Complain,Complain,High
train:1119:6,train,"no, i mean, all i'm saying is that guy... these are amazing.",👏,Praise,Praise,Low
train:1119:7,train,sandy made madeleines.,ℹ️,Inform,Inform,Low
train:1120:0,train,"no, i can't. i can't do this. it's bad.",🙅,Refuse,Refuse,Low
train:1120:4,train,"and, you, thanks for the face massage. thank you.",💛,Thank,Thank,Low
train:1121:0,train,did rachel tell you we hired a male nanny?,🤝,Confirm,Confirm,Low
train:1121:1,train,"did she tell you he plays the recorder, recites poetry and bakes madeleines?",🤝,Confirm,Confirm,Low
train:1121:2,train,rachel and i hired a male nanny.,📢,Inform,Inform,Low
train:1121:3,train,really?,😕,Doubt,Doubt,Medium
train:1121:4,train,guys do that?,🤔,Doubt,Doubt,Medium
train:1121:5,train,really? do you not know chandler?,🤔,Doubt,Doubt,Medium
train:1121:6,train,is that why he's acting so weird? he's jealous?,🤔,Doubt,Doubt,Medium
train:1121:9,train,"rachel and i, uh, hired a male nanny.",ℹ️,Inform,Inform,Low
train:1121:10,train,you got a  manny?,🤔,Doubt,Doubt,Medium
train:1121:11,train,"you know, i don't mind a male nanny but i do draw the line at male wet nurse.",🤡,Taunt,Taunt,High
train:1121:12,train,"oh! oh! you are on a roll, mister.",🏆,Praise,Praise,Low
train:1121:14,train,"okay. okay. stop it, you. you stop it.",🚫,Prevent,Prevent,Medium
train:1121:15,train,what is so funny about that?,😕,Doubt,Doubt,Medium
train:1121:17,train,did you tell her what we talked about?,🤝,Confirm,Confirm,Low
train:1121:18,train,yeah.,🤝,Acknowledge,Acknowledge,Low
train:1121:19,train,you have nothing to worry about with jeffrey.,🥹,Comfort,Comfort,Low
train:1121:20,train,"well, you're different funny.",🌟,Praise,Praise,Low
train:1121:22,train,"uh, there once was a man named chandler whose wife made him die inside.",🙄,Taunt,Taunt,High
train:1121:23,train,"honey, you know i think you're hilarious.",🏆,Praise,Praise,Low
train:1121:24,train,you know that joke you told me last week?,🤝,Confirm,Confirm,Low
train:1124:0,train,hi! you have to help me pick a dress. i'm meeting mike's parents tonight.,🥺,Ask for help,Ask for help,Low
train:1124:1,train,"wow, the boyfriend's parents. big step.",🏆,Praise,Praise,Low
train:1124:2,train,"okay, so, all right, which dress?",❓,Asking for opinions,Asking for opinions,Low
train:1124:3,train,i'm sorry. we'll take you shopping. it'll be fine.,🙏,Apologise,Apologise,Low
train:1124:5,train,"with the father, you wanna flirt a little, but not in a gross way.",🧠,Advise,Advise,Low
train:1124:6,train,"oh! well, with the mother just constantly tell her how amazing her son is.",🧠,Advise,Advise,Low
train:1127:2,train,did you take that tape?,😕,Doubt,Doubt,Medium
train:1127:8,train,"ha, ha. can it?",🤝,Confirm,Confirm,Low
train:1127:10,train,"all right, fine. but if i enjoy this, you have only yourself to blame!",🛑,Warn,Warn,Medium
train:1127:12,train,this is great! this is the first time i've ever enjoyed football!,🏆,Praise,Praise,Low
train:1127:14,train,what the?,🤨,Doubt,Doubt,Medium
train:1127:15,train,what are you guys doing?,🤨,Doubt,Doubt,Medium
train:1127:16,train,"oh, my god! is that richard?",🤔,Doubt,Doubt,Medium
train:1129:4,train,not ready to joke about it yet? see you later.,👋,Leave,Leave,Low
train:1129:5,train,why in the world would you take this tape? and why would you watch it?,🤔,Criticize,Criticize,High
train:1129:10,train,isn't that sad? can't you see how pathetic that is?,🤨,Doubt,Doubt,Medium
train:1129:13,train,cowboy boots? i've never worn cowboy boots in my whole life.,🤨,Doubt,Doubt,Medium
train:1129:17,train,that bastard taped over me!,🤔,Criticize,Criticize,High
train:1129:18,train,is that a problem?,😕,Doubt,Doubt,Medium
train:1130:0,train,"hey, hon? would you help me get the plates down?",🙋,Ask for help,Ask for help,Low
train:1130:1,train,"hey, here's an idea. why don't we use our wedding china today?",☝️,Advise,Advise,Low
train:1130:2,train,"no, i think we should save our china for something really special.",⛔,Oppose,Oppose,High
train:1130:6,train,what is the point of having them if we never use them?,🤔,Doubt,Doubt,Medium
train:1130:7,train,the parade is really good this year.,👏,Praise,Praise,Low
train:1130:11,train,aren't you one of the stars of the popular daytime soap days ofour lives?,🤨,Doubt,Doubt,Medium
train:1130:13,train,i can't believe i forgot! i usually write stuff like this down on my arm!,🙄,Complain,Complain,High
train:1130:14,train,stupid long sleeves!,😮‍💨,Complain,Complain,High
train:1131:0,train,she's precious.,🏆,Praise,Praise,Low
train:1131:1,train,hello?,✨,Greet,Greet,Low
train:1131:3,train,"sure, ross, yeah!",🤝,Agree,Agree,Low
train:1131:7,train,we were gonna have sushi.,😤,Complain,Complain,High
train:1131:8,train,"amy, don't cry.",💛,Comfort,Comfort,Low
train:1131:9,train,i think that's a great idea. it'll be like the pilgrims bringing the indians syphilis.,🤡,Taunt,Taunt,High
train:1133:1,train,how come my plate's less fancy than everyone else's?,🤨,Doubt,Doubt,Medium
train:1133:5,train,"no, ross' sister was really fat.",👎,Oppose,Oppose,High
train:1133:6,train,"okay, listen, i know you're having a bit of a family crisis but you don't have to take it out on the plates.",⚠️,Prevent,Prevent,Medium
train:1133:9,train,"so if monica's not around, i'm not good enough to raise emma?",🤝,Confirm,Confirm,Low
train:1133:10,train,"no, that is not what we're saying.",👎,Oppose,Oppose,High
train:1133:12,train,"well, what's wrong with me? am i incompetent?",🤔,Doubt,Doubt,Medium
train:1133:13,train,you're taking this the wrong way. we think you'll be a wonderful parent.,💛,Comfort,Comfort,Low
train:1133:15,train,"that's not how you see me, is it?",🤝,Confirm,Confirm,Low
train:1133:17,train,no. you both are equally capable.,🙅,Oppose,Oppose,High
train:1133:19,train,"i lie better than that, right?",👌,Confirm,Confirm,Low
train:1134:0,train,"hey, there you are.",😊,Greet,Greet,Low
train:1134:2,train,"no, but they're right. i'm not a strong father figure, and i never will be.",✅,Acknowledge,Acknowledge,Low
train:1134:6,train,i wanna have a kid with you because i think you'll be an amazing dad.,💡,Explain,Explain,Low
train:1134:8,train,"can you hear me say,  you're grounded?",✅,Confirm,Confirm,Low
train:1136:0,train,and this little guy in the cat condo is jinkies.,🤝,Introduce,Introduce,Low
train:1136:1,train,"single, are you?",🤝,Confirm,Confirm,Low
train:1136:5,train,braid each other's hair and ride horseback on the beach?,😂,Joke,Joke,Low
train:1136:6,train,"no. no. no. when you get home tomorrow night you and i are gonna be at the wizards-knicks game, courtside.",🙅,Oppose,Oppose,High
train:1136:12,train,tell him that having a long-distance relationship is really difficult.,⏰,Arrange,Arrange,Low
train:1136:13,train,tell him that what little time we have together is precious.,⏰,Arrange,Arrange,Low
train:1138:0,train,yeah. what do you think?,🤔,Asking for opinions,Asking for opinions,Low
train:1138:2,train,it's always better to lie than to have the complicated discussion.,📖,Explain,Explain,Low
train:1138:4,train,why are you dressed like that?,❓,Asking for opinions,Asking for opinions,Low
train:1138:5,train,"because, um, well, chandler's gonna be home in a couple of days so i thought i would just, um, you know, practice the art of seduction.",💡,Explain,Explain,Low
train:1138:7,train,"no, i was just doing chandler's side of the conversation.",👎,Oppose,Oppose,High
train:1138:8,train,why are there two glasses of wine out?,🤨,Doubt,Doubt,Medium
train:1138:9,train,because one of them is for you.,💬,Explain,Explain,Low
train:1138:12,train,"all right, look, just stay there. i'm coming home.",🗓️,Arrange,Arrange,Low
train:1138:13,train,i'm gonna wait out in the hall in case the dude comes out.,🗺️,Plan,Plan,Low
train:1139:0,train,shouldn't the pizza be here by now?,🤔,Doubt,Doubt,Medium
train:1139:3,train,what's the difference between beer and lager?,🤔,Asking for opinions,Asking for opinions,Low
train:1139:5,train,we could look it up.,💡,Advise,Advise,Low
train:1140:0,train,"chandler, you have to tell joey that you're not in tulsa.",📢,Inform,Inform,Low
train:1140:1,train,don't you think it's better for him to think you're cheating on me than for him to think i'm cheating on him?,😕,Doubt,Doubt,Medium
train:1140:3,train,i don't want him to think that i'm having an affair.,👎,Oppose,Oppose,High
train:1140:4,train,"i'll go down the fire escape, then i'll wait.",🗺️,Plan,Plan,Low
train:1140:5,train,then when i come up the stairs it'll be like i just got back.,🗺️,Plan,Plan,Low
train:1140:6,train,then joey and i will come in and see that there's no guy in here.,📋,Plan,Plan,Low
train:1140:7,train,aren't you afraid that joey's gonna figure all this out?,🤨,Doubt,Doubt,Medium
train:1141:2,train,so we're on our way to a couple of parties.,🗺️,Plan,Plan,Low
train:1141:3,train,"yeah. i'm sorry, we weren't really looking for anything to happen with you guys. i have a boyfriend.",🥺,Apologise,Apologise,Low
train:1141:5,train,"i'm sorry, no.",😔,Apologise,Apologise,Low
train:1141:6,train,okay.,✅,Acknowledge,Acknowledge,Low
train:1141:7,train,"oh, sure.",✅,Agree,Agree,Low
train:1141:9,train,"okay, thanks. i'll give you a call later tonight.",🙏,Thank,Thank,Low
train:1141:10,train,bye.,🚪,Leave,Leave,Low
train:1141:11,train,wow. so that's great.,🏆,Praise,Praise,Low
train:1141:12,train,"you, bill, ross and emma are gonna be so happy together.",🤡,Taunt,Taunt,High
train:1141:13,train,what were you thinking?,❓,Asking for opinions,Asking for opinions,Low
train:1141:15,train,"by the way, nice ross imitation.",👏,Praise,Praise,Low
train:1141:16,train,but your rachel wasn't whiny enough.,😏,Taunt,Taunt,High
train:1141:17,train,the point is maybe i should just stop waiting around for moments with ross.,🔥,Emphasize,Emphasize,Low
train:1141:19,train,"so really, you're moving on from ross?",🤝,Confirm,Confirm,Low
train:1141:20,train,i don't know. do i have to decide right now?,✅,Confirm,Confirm,Low
train:1142:0,train,"well, thanks, uh... thanks for the beer.",🙏,Thank,Thank,Low
train:1142:1,train,"listen, is, um... is ross near you?",👌,Confirm,Confirm,Low
train:1142:2,train,"well, you have to go back in.",📝,Inform,Inform,Low
train:1142:3,train,what? go back? to the land where time stands still?,🤨,Doubt,Doubt,Medium
train:1142:4,train,"i'm so sorry, honey, but... okay, rachel gave this guy her number and, um, she doesn't want ross to answer the phone.",🙏,Apologise,Apologise,Low
train:1142:5,train,i can't do that.,🤷,Refuse,Refuse,Low
train:1142:8,train,"hi, i'm sorry about her. but actually, she wasn't wrong about the dirty stuff.",💥,Emphasize,Emphasize,Low
train:1142:9,train,"all right, i'll do it.",✅,Agree,Agree,Low
train:1142:10,train,"but really, how much dirtier can it get?",😏,Taunt,Taunt,High
train:1144:1,train,what are you saying?,🤨,Doubt,Doubt,Medium
train:1144:2,train,joey said you're in here with another man.,😑,Criticize,Criticize,High
train:1144:4,train,"then maybe you won't mind if me and my friend take a look around, huh?",🤝,Confirm,Confirm,Low
train:1144:5,train,what's he doing?,😕,Doubt,Doubt,Medium
train:1144:6,train,i arranged some pillows on the bed to look like a guy.,📖,Explain,Explain,Low
train:1144:8,train,"all right, well, i'll check the guest room.",🏃,Leave,Leave,Low
train:1144:9,train,why do i smell men's cologne?,🤨,Doubt,Doubt,Medium
train:1144:11,train,"there's nobody here, joe.",📢,Inform,Inform,Low
train:1144:13,train,i can't believe you thought i was cheating. you owe me an apology.,🤨,Criticize,Criticize,High
train:1144:15,train,"if you just got back from tulsa, how did your suitcase beat you here?",🤔,Doubt,Doubt,Medium
train:1146:0,train,what's going on?,🤨,Doubt,Doubt,Medium
train:1146:1,train,i'm sorry.,😔,Apologise,Apologise,Low
train:1146:2,train,i told you i was in tulsa because i wanted to spend the night with monica and i didn't know... i didn't think you'd understand.,💬,Explain,Explain,Low
train:1146:4,train,"yeah, i feel so bad. is there anything i can do to make it up to you?",🤔,Asking for opinions,Asking for opinions,Low
train:1146:5,train,"yeah, you could go to the game with me. even though you said you couldn't.",🍽️,Invite,Invite,Low
train:1146:7,train,"i'm sorry, that's the one thing i can't do. i promised i'd be with monica.",😔,Apologise,Apologise,Low
train:1146:9,train,you should go to the game. it's okay. i want you to.,🧠,Advise,Advise,Low
train:1146:10,train,thanks.,🙏,Thank,Thank,Low
train:1149:0,train,i'll be right back. i gotta go to the bathroom.,🏃,Leave,Leave,Low
train:1150:0,train,you really wrote that?,😕,Doubt,Doubt,Medium
train:1150:1,train,uh-huh.,🤝,Acknowledge,Acknowledge,Low
train:1150:4,train,i'm sorry i won't be here.,🙏,Apologise,Apologise,Low
train:1150:6,train,thanks.,🙏,Thank,Thank,Low
train:1150:8,train,you're not gonna be here new year's eve?,🤨,Doubt,Doubt,Medium
train:1150:9,train,and to all a good night.,🏃,Leave,Leave,Low
train:1151:4,train,don't worry. we're gonna search here for an hour and then we're gonna go to joey's and search. okay?,💛,Comfort,Comfort,Low
train:1151:5,train,"chandler, aren't you worried about what to get monica for christmas?",🤔,Doubt,Doubt,Medium
train:1151:7,train,"oh, pfft. that's it? a great idea again?",🙄,Taunt,Taunt,High
train:1151:8,train,"why would you do that to her, chandler? why? why?",😤,Complain,Complain,High
train:1151:9,train,yeah.,✅,Acknowledge,Acknowledge,Low
train:1152:0,train,cool.,🏆,Praise,Praise,Low
train:1152:3,train,"what are you doing here, santa?",🤔,Doubt,Doubt,Medium
train:1152:5,train,what are you doing here weird turtle-man?,🤔,Doubt,Doubt,Medium
train:1152:8,train,remember?,😕,Doubt,Doubt,Medium
train:1152:9,train,what?,🤨,Doubt,Doubt,Medium
train:1152:10,train,"okay, ben, why don't you open some more presents?",💡,Advise,Advise,Low
train:1152:15,train,"i'm sorry, chandler, but this is really important to me.",🙏,Apologise,Apologise,Low
train:1153:1,train,it's bad enough that we're working new year's eve.,😤,Complain,Complain,High
train:1153:2,train,did i not tell anyone about new year's eve?,😕,Doubt,Doubt,Medium
train:1153:3,train,"all right, look, go. go home, okay? merry christmas. go.",📅,Arrange,Arrange,Low
train:1153:4,train,oh. thanks.,💛,Thank,Thank,Low
train:1154:2,train,so is it horrible? is everybody working really hard?,😕,Doubt,Doubt,Medium
train:1154:4,train,wendy? that sounds like a girl's name.,🤔,Doubt,Doubt,Medium
train:1154:7,train,"oh, wait, is wendy the runner-up miss oklahoma?",🤝,Confirm,Confirm,Low
train:1154:8,train,what?,😕,Doubt,Doubt,Medium
train:1154:10,train,"all right, well, maybe i should let you and the second-prettiest girl in oklahoma get back to work.",🙄,Taunt,Taunt,High
train:1154:12,train,"honey, there's really nothing to worry about.",🥹,Comfort,Comfort,Low
train:1154:13,train,okay.,👌,Acknowledge,Acknowledge,Low
train:1155:1,train,huh? really?,😕,Doubt,Doubt,Medium
train:1155:2,train,hmm. would that be so terrible?,🤝,Confirm,Confirm,Low
train:1155:4,train,wait a minute. am i sexy in oklahoma?,👌,Confirm,Confirm,Low
train:1155:6,train,oh. what's that like?,💭,Asking for opinions,Asking for opinions,Low
train:1155:7,train,"so that phone call before, that was happy?",✅,Confirm,Confirm,Low
train:1155:10,train,"you know, she's amazing and beautiful and smart.",👏,Praise,Praise,Low
train:1155:11,train,"and if she were here right now, she'd kick your ass.",⚠️,Warn,Warn,Medium
train:1155:12,train,"look, you're a really nice person, ham stealing and adultery aside.",🤔,Criticize,Criticize,High
train:1155:15,train,if what you and your wife have is so great then why are you spending christmas with me?,😕,Doubt,Doubt,Medium
train:1155:16,train,you were the most beautiful woman in the room tonight.,👏,Praise,Praise,Low
train:1157:2,train,"look, i've thought about it too. and i'm sorry. i think we should spend all of the money on the wedding.",🥺,Apologise,Apologise,Low
train:1157:3,train,"yeah, look, when i proposed i told you that i would do anything to make you happy.",💥,Emphasize,Emphasize,Low
train:1157:4,train,you are so sweet.,🏆,Praise,Praise,Low
train:1157:5,train,but wait. what about our...? what about the future and stuff?,🤔,Asking for opinions,Asking for opinions,Low
train:1159:0,train,hey.,👋,Greet,Greet,Low
train:1159:1,train,"good morning, tiger.",✨,Greet,Greet,Low
train:1159:2,train,"i'm making you a big breakfast, so you can keep up your strength for tonight.",🗺️,Plan,Plan,Low
train:1159:7,train,you're supposed to find your passion in life.,🧠,Advise,Advise,Low
train:1159:8,train,you can be whatever you want to be now. it's exciting.,🧠,Advise,Advise,Low
train:1160:0,train,thank you.,💛,Thank,Thank,Low
train:1160:1,train,thank you.,💛,Thank,Thank,Low
train:1160:2,train,"i'm sorry. it's just, i'm a little short on cash.",😔,Apologise,Apologise,Low
train:1160:4,train,"oh, no, no, no. i learned never to borrow money from friends.",🤷,Refuse,Refuse,Low
train:1160:6,train,"ooh, hey, how about this? wanna be an extra on my show?",💡,Advise,Advise,Low
train:1161:0,train,"hey, guys.",✨,Greet,Greet,Low
train:1161:2,train,"hey, why are you all dressed up?",🤔,Doubt,Doubt,Medium
train:1161:4,train,"i think she's gonna be the hit of the office, huh?",💭,Asking for opinions,Asking for opinions,Low
train:1162:3,train,i'm the hell person whose office this is.,😮‍💨,Complain,Complain,High
train:1162:4,train,"good one, rach.",🏆,Praise,Praise,Low
train:1162:5,train,"i'm gavin mitchell, the person who's taking over your job.",👋,Introduce,Introduce,Low
train:1162:6,train,excuse me?,😕,Doubt,Doubt,Medium
train:1162:7,train,"oh, your baby's so cute.",👏,Praise,Praise,Low
train:1162:8,train,but why would you put a pink bow on a boy?,🤨,Doubt,Doubt,Medium
train:1163:2,train,"sorry, i'm just so used to hitting on the extras.",🥺,Apologise,Apologise,Low
train:1163:3,train,"oh, relax. don't be. they'll probably just make you stand in the background.",🫐,Comfort,Comfort,Low
train:1163:4,train,"take this tray, stand on this yellow mark. you're gonna move on  action.  walk over to the operating table, stop on the blue mark and put the tray down.",⏰,Arrange,Arrange,Low
train:1163:5,train,don't walk too fast.,🛑,Warn,Warn,Medium
train:1163:6,train,but don't dawdle.,🚨,Warn,Warn,Medium
train:1163:7,train,"and, action!",🗓️,Arrange,Arrange,Low
train:1163:9,train,"and, action!",⏰,Arrange,Arrange,Low
train:1166:0,train,"listen, sudden change of plans. um, my maternity leave just ended.",📝,Inform,Inform,Low
train:1166:1,train,"they said if i didn't come back today, they'd fire me.",ℹ️,Inform,Inform,Low
train:1166:2,train,"what? no, that's illegal.",😤,Complain,Complain,High
train:1166:3,train,"i'm just afraid if i don't come back now, this guy will try and squeeze me out.",💬,Explain,Explain,Low
train:1166:4,train,can you please just take care of her for today?,🥺,Ask for help,Ask for help,Low
train:1166:6,train,you're pretty.,🏆,Praise,Praise,Low
train:1167:1,train,so you have to tell monica you don't want to have a baby right now?,🤔,Asking for opinions,Asking for opinions,Low
train:1167:2,train,yeah.,✅,Acknowledge,Acknowledge,Low
train:1167:3,train,goodbye.,🏃,Leave,Leave,Low
train:1167:4,train,"okay, it's baby time. pants off, bing.",🗓️,Arrange,Arrange,Low
train:1167:6,train,"well, uh, we're gonna have sex.",📋,Plan,Plan,Low
train:1167:7,train,i don't feel like having sex.,⛔,Oppose,Oppose,High
train:1167:8,train,maybe we can watch a movie or something.,☝️,Advise,Advise,Low
train:1167:9,train,"pants off, bing.",🗓️,Arrange,Arrange,Low
train:1169:0,train,do you have a blue tie that would go with this? emma spit up on mine.,🚨,Ask for help,Ask for help,Low
train:1169:3,train,sorry.,😔,Apologise,Apologise,Low
train:1169:6,train,you're not pregnant.,📝,Inform,Inform,Low
train:1169:7,train,what are you talking about?,🤨,Doubt,Doubt,Medium
train:1169:10,train,what? you faked it?,😕,Doubt,Doubt,Medium
train:1169:11,train,you know what?,🤔,Doubt,Doubt,Medium
train:1169:13,train,"it's, uh, ahem, it's more casual.",🏃,Leave,Leave,Low
train:1170:0,train,"yesterday i was a nurse, and today i'm a waitress at a café?",🤨,Doubt,Doubt,Medium
train:1170:1,train,"well, it's not okay, because i gave a very memorable performance as the nurse.",💡,Explain,Explain,Low
train:1170:3,train,oh.,🤝,Acknowledge,Acknowledge,Low
train:1170:4,train,uh-huh.,👌,Acknowledge,Acknowledge,Low
train:1170:5,train,because i'm a single mother supporting my two children.,📖,Explain,Explain,Low
train:1170:6,train,dr. drake ramoray and i work at the same hospital. wouldn't i come say hi?,✅,Confirm,Confirm,Low
train:1170:7,train,"no. no, see, uh, you and drake are having a fight.",🙅,Oppose,Oppose,High
train:1170:10,train,okay.,✅,Acknowledge,Acknowledge,Low
train:1170:11,train,"okay. okay, from the top.",ℹ️,Inform,Inform,Low
train:1170:14,train,i'm very angry at him because he slept with me and never called me back.,📖,Explain,Explain,Low
train:1171:0,train,wow. you're here already.,👋,Greet,Greet,Low
train:1171:3,train,so ask me anything.,📢,Inform,Inform,Low
train:1171:4,train,"oh, hello, mr. zelner. we are all ready for our presentation this afternoon.",📢,Inform,Inform,Low
train:1171:7,train,"well, there you go, you win. you win.",✅,Acknowledge,Acknowledge,Low
train:1171:9,train,"no one will remember that i worked here, and then ralph will buy his helicopter and super gavin will just fly right alongside of him.",😤,Complain,Complain,High
train:1171:11,train,"because you worked really hard, and it's your job. and you're a little crazy.",📖,Explain,Explain,Low
train:1171:14,train,"i'm sorry, i'm sorry. i'm sorry. i'm sorry.",😔,Apologise,Apologise,Low
train:1171:16,train,thank you. thank you.,🙏,Thank,Thank,Low
train:1171:17,train,um.,✅,Acknowledge,Acknowledge,Low
train:1171:18,train,i'm really fine. don't worry. i'm great with children.,🥹,Comfort,Comfort,Low
train:1171:19,train,gavin mitchell. pleased to meet you.,👋,Greet,Greet,Low
train:1172:1,train,you just wait on the tables.,📝,Inform,Inform,Low
train:1172:2,train,i can't do that. i'm an actor. i have a process.,👎,Oppose,Oppose,High
train:1172:5,train,what?,😕,Doubt,Doubt,Medium
train:1172:7,train,"yeah, you can fire her, but i would call security. she won't go easy.",💡,Advise,Advise,Low
train:1173:0,train,you faked it? you couldn't have faked it.,🤔,Doubt,Doubt,Medium
train:1173:2,train,guys can fake it?,🤨,Doubt,Doubt,Medium
train:1173:3,train,"ugh, unbelievable. the one thing that's ours.",🙄,Complain,Complain,High
train:1173:4,train,why would you fake it when we're trying to have a baby?,😕,Doubt,Doubt,Medium
train:1173:5,train,"well, that's actually why.",📖,Explain,Explain,Low
train:1173:6,train,"look, i'm starting a whole new career now.",📢,Inform,Inform,Low
train:1173:8,train,like...? like a month?,🤝,Confirm,Confirm,Low
train:1173:11,train,"look, i'll just get my old job back.",📢,Inform,Inform,Low
train:1173:17,train,"i mean, the apartment's gonna be a mess.",💡,Explain,Explain,Low
train:1173:21,train,should we go make a baby before you change your mind?,💡,Advise,Advise,Low
train:1174:0,train,shh. don't say that loud. gunther's gonna want to hug me.,⚠️,Prevent,Prevent,Medium
